xg,event_id,season,game_date,game_id,event,event_type,secondary_type,period,period_seconds,period_seconds_remaining,game_seconds,game_seconds_remaining,event_team_name,event_team_type,event_team_id,event_player_1_id,event_player_1_type,event_player_2_id,event_player_2_type,event_player_3_id,event_player_3_type,event_goalie_id,home_score,home_final,away_score,away_final,strength_state,empty_net,extra_attacker,home_skaters,away_skaters,home_on_1,home_on_2,home_on_3,home_on_4,home_on_5,home_on_6,home_on_7,away_on_1,away_on_2,away_on_3,away_on_4,away_on_5,away_on_6,away_on_7,x,y,shot_distance,shot_angle,zone_code,away_team,away_abbr,away_id,home_team,home_abbr,home_id
,20230200010716,20232024,2023-10-10,2023020001,Change,CHANGE,,3,,,3336,264,Tampa Bay Lightning,,,,,,,,,,4,5,3,3,,,,,,8478519,8477839,8479542,8478416,8479410,,,8474679,8475158,8476887,8474600,8475197,,,,,,,,,,,,,
,20230200010717,20232024,2023-10-10,2023020001,Change,CHANGE,,3,,,3339,261,Nashville Predators,,,,,,,,,,4,5,3,3,,,,,,8478519,8477839,8479542,8478416,8479410,,,8474679,8475158,8481704,8474600,8475197,,,,,,,,,,,,,
,20230200010718,20232024,2023-10-10,2023020001,Change,CHANGE,,3,,,3341,259,Nashville Predators,,,,,,,,,,4,5,3,3,,,,,,8478519,8477839,8479542,8478416,8479410,,,8474679,8479996,8481704,8474600,8475197,,,,,,,,,,,,,
,20230200010719,20232024,2023-10-10,2023020001,Hit,HIT,,3,944,256,3344,256,Tampa Bay Lightning,home,14,8478416,Hitter,8474600,Hittee,,,,4,5,3,3,5v5,FALSE,FALSE,5,5,8478519,8477839,8479542,8478416,8479410,,,8474679,8479996,8481704,8474600,8475197,,,-24,-39,,,N,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010720,20232024,2023-10-10,2023020001,Change,CHANGE,,3,,,3345,255,Tampa Bay Lightning,,,,,,,,,,4,5,3,3,,,,,,8478519,8477839,8479542,8478178,8479410,,,8474679,8479996,8481704,8474600,8475197,,,,,,,,,,,,,
0.0146117564290762,20230200010721,20232024,2023-10-10,2023020001,Shot On Goal,SHOT_ON_GOAL,slap,3,952,248,3352,248,Tampa Bay Lightning,home,14,8478178,Shooter,,,,,8477424,4,5,3,3,5v5,FALSE,FALSE,5,5,8478519,8477839,8479542,8478178,8479410,,,8474679,8479996,8481704,8474600,8475197,,,46,21,47.9,26,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
0.0681748986244202,20230200010722,20232024,2023-10-10,2023020001,Shot On Goal,SHOT_ON_GOAL,wrist,3,955,245,3355,245,Tampa Bay Lightning,home,14,8479542,Shooter,,,,,8477424,4,5,3,3,5v5,FALSE,FALSE,5,5,8478519,8477839,8479542,8478178,8479410,,,8474679,8479996,8481704,8474600,8475197,,,78,-12,16.3,47.5,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
0.0894642546772957,20230200010723,20232024,2023-10-10,2023020001,Missed Shot,MISSED_SHOT,wrist,3,968,232,3368,232,Tampa Bay Lightning,home,14,8479542,Shooter,,,,,8477424,4,5,3,3,5v5,FALSE,FALSE,5,5,8478519,8477839,8479542,8478178,8479410,,,8474679,8479996,8481704,8474600,8475197,,,72,-10,19.7,30.5,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010724,20232024,2023-10-10,2023020001,Stoppage,STOPPAGE,,3,971,229,3371,229,,,,,,,,,,,4,5,3,3,5v5,FALSE,FALSE,5,5,8478519,8477839,8479542,8478178,8479410,,,8474679,8479996,8481704,8474600,8475197,,,,,,,,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010725,20232024,2023-10-10,2023020001,Change,CHANGE,,3,,,3371,229,Nashville Predators,,,,,,,,,,4,5,3,3,,,,,,8478519,8477839,8479542,8478178,8479410,,,8476925,8478508,8482062,8474151,8478851,,,,,,,,,,,,,
,20230200010726,20232024,2023-10-10,2023020001,Change,CHANGE,,3,,,3371,229,Tampa Bay Lightning,,,,,,,,,,4,5,3,3,,,,,,8479591,8477426,8477839,8478178,8479410,,,8476925,8478508,8482062,8474151,8478851,,,,,,,,,,,,,
,20230200010727,20232024,2023-10-10,2023020001,Faceoff,FACEOFF,,3,971,229,3371,229,Nashville Predators,away,18,8476925,Winner,8477426,Loser,,,,4,5,3,3,5v5,FALSE,FALSE,5,5,8479591,8477426,8477839,8478178,8479410,,,8476925,8478508,8482062,8474151,8478851,,,69,-22,,,D,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010728,20232024,2023-10-10,2023020001,Stoppage,STOPPAGE,,3,976,224,3376,224,,,,,,,,,,,4,5,3,3,5v5,FALSE,FALSE,5,5,8479591,8477426,8477839,8478178,8479410,,,8476925,8478508,8482062,8474151,8478851,,,,,,,,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010729,20232024,2023-10-10,2023020001,Faceoff,FACEOFF,,3,976,224,3376,224,Tampa Bay Lightning,home,14,8477426,Winner,8476925,Loser,,,,4,5,3,3,5v5,FALSE,FALSE,5,5,8479591,8477426,8477839,8478178,8479410,,,8476925,8478508,8482062,8474151,8478851,,,69,22,,,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
0.0139355678111315,20230200010730,20232024,2023-10-10,2023020001,Shot On Goal,SHOT_ON_GOAL,slap,3,979,221,3379,221,Tampa Bay Lightning,home,14,8479410,Shooter,,,,,8477424,4,5,3,3,5v5,FALSE,FALSE,5,5,8479591,8477426,8477839,8478178,8479410,,,8476925,8478508,8482062,8474151,8478851,,,42,-21,51.5,24.1,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010731,20232024,2023-10-10,2023020001,Change,CHANGE,,3,,,3395,205,Nashville Predators,,,,,,,,,,4,5,3,3,,,,,,8479591,8477426,8477839,8478178,8479410,,,8476925,8478438,8478508,8474151,8478851,,,,,,,,,,,,,
0.101116180419922,20230200010732,20232024,2023-10-10,2023020001,Missed Shot,MISSED_SHOT,wrist,3,1004,196,3404,196,Nashville Predators,away,18,8478438,Shooter,,,,,8477992,4,5,3,3,5v5,FALSE,FALSE,5,5,8479591,8477426,8477839,8478178,8479410,,,8476925,8478438,8478508,8474151,8478851,,,-76,5,13.9,21,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
0.00560585595667362,20230200010733,20232024,2023-10-10,2023020001,Shot On Goal,SHOT_ON_GOAL,slap,3,1008,192,3408,192,Nashville Predators,away,18,8476925,Shooter,,,,,8477992,4,5,3,3,5v5,FALSE,FALSE,5,5,8479591,8477426,8477839,8478178,8479410,,,8476925,8478438,8478508,8474151,8478851,,,-40,-27,55.9,28.9,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010734,20232024,2023-10-10,2023020001,Takeaway,TAKEAWAY,,3,1019,181,3419,181,Tampa Bay Lightning,home,14,8479591,,,,,,,4,5,3,3,5v5,FALSE,FALSE,5,5,8479591,8477426,8477839,8478178,8479410,,,8476925,8478438,8478508,8474151,8478851,,,-10,-26,,,N,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010735,20232024,2023-10-10,2023020001,Change,CHANGE,,3,,,3419,181,Nashville Predators,,,,,,,,,,4,5,3,3,,,,,,8479591,8477426,8477839,8478178,8479410,,,8476925,8478438,8474151,8474600,8478851,,,,,,,,,,,,,
,20230200010736,20232024,2023-10-10,2023020001,Change,CHANGE,,3,,,3420,180,Tampa Bay Lightning,,,,,,,,,,4,5,3,3,,,,,,8479591,8477426,8477839,8475167,8478178,,,8476925,8478438,8474151,8474600,8478851,,,,,,,,,,,,,
,20230200010737,20232024,2023-10-10,2023020001,Change,CHANGE,,3,,,3421,179,Tampa Bay Lightning,,,,,,,,,,4,5,3,3,,,,,,8479591,8477426,8477839,8475167,8478416,,,8476925,8478438,8474151,8474600,8478851,,,,,,,,,,,,,
,20230200010738,20232024,2023-10-10,2023020001,Change,CHANGE,,3,,,3422,178,Nashville Predators,,,,,,,,,,4,5,3,3,,,,,,8479591,8477426,8477839,8475167,8478416,,,8475158,8478438,8476887,8474600,8478851,,,,,,,,,,,,,
,20230200010739,20232024,2023-10-10,2023020001,Change,CHANGE,,3,,,3422,178,Tampa Bay Lightning,,,,,,,,,,4,5,3,3,,,,,,8478010,8479591,8476453,8475167,8478416,,,8475158,8478438,8476887,8474600,8478851,,,,,,,,,,,,,
,20230200010740,20232024,2023-10-10,2023020001,Change,CHANGE,,3,,,3425,175,Tampa Bay Lightning,,,,,,,,,,4,5,3,3,,,,,,8478010,8479542,8476453,8475167,8478416,,,8475158,8478438,8476887,8474600,8478851,,,,,,,,,,,,,
,20230200010741,20232024,2023-10-10,2023020001,Change,CHANGE,,3,,,3431,169,Nashville Predators,,,,,,,,,,4,5,3,3,,,,,,8478010,8479542,8476453,8475167,8478416,,,8475158,8478438,8476887,8474600,8475197,,,,,,,,,,,,,
,20230200010742,20232024,2023-10-10,2023020001,Giveaway,GIVEAWAY,,3,1037,163,3437,163,Nashville Predators,away,18,8475158,,,,,,,4,5,3,3,5v5,FALSE,FALSE,5,5,8478010,8479542,8476453,8475167,8478416,,,8475158,8478438,8476887,8474600,8475197,,,-37,11,,,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
0.0667347237467766,20230200010743,20232024,2023-10-10,2023020001,Shot On Goal,SHOT_ON_GOAL,wrist,3,1041,159,3441,159,Tampa Bay Lightning,home,14,8479542,Shooter,,,,,8477424,4,5,3,3,5v5,FALSE,FALSE,5,5,8478010,8479542,8476453,8475167,8478416,,,8475158,8478438,8476887,8474600,8475197,,,62,22,34.8,39.2,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
0.0759690180420876,20230200010744,20232024,2023-10-10,2023020001,Missed Shot,MISSED_SHOT,wrist,3,1046,154,3446,154,Tampa Bay Lightning,home,14,8475167,Shooter,,,,,8477424,4,5,3,3,5v5,FALSE,FALSE,5,5,8478010,8479542,8476453,8475167,8478416,,,8475158,8478438,8476887,8474600,8475197,,,73,12,20,36.9,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010745,20232024,2023-10-10,2023020001,Change,CHANGE,,3,,,3455,145,Nashville Predators,,,,,,,,,,4,5,3,3,,,,,,8478010,8479542,8476453,8475167,8478416,,,8474679,8475158,8481704,8476887,8474600,8475197,,,,,,,,,,,,
,20230200010746,20232024,2023-10-10,2023020001,Blocked Shot,BLOCKED_SHOT,,3,1058,142,3458,142,Tampa Bay Lightning,home,14,8476887,Shooter,8479542,Blocker,,,,4,5,3,3,5v6,TRUE,FALSE,5,6,8478010,8479542,8476453,8475167,8478416,,,8474679,8475158,8481704,8476887,8474600,8475197,,-79,-1,,,D,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010747,20232024,2023-10-10,2023020001,Hit,HIT,,3,1069,131,3469,131,Tampa Bay Lightning,home,14,8476453,Hitter,8474600,Hittee,,,,4,5,3,3,5v6,FALSE,FALSE,5,6,8478010,8479542,8476453,8475167,8478416,,,8474679,8475158,8481704,8476887,8474600,8475197,,-86,-37,,,D,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010748,20232024,2023-10-10,2023020001,Hit,HIT,,3,1073,127,3473,127,Tampa Bay Lightning,home,14,8476453,Hitter,8474600,Hittee,,,,4,5,3,3,5v6,FALSE,FALSE,5,6,8478010,8479542,8476453,8475167,8478416,,,8474679,8475158,8481704,8476887,8474600,8475197,,-74,-39,,,D,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
0.0296867620199919,20230200010749,20232024,2023-10-10,2023020001,Shot On Goal,SHOT_ON_GOAL,wrist,3,1091,109,3491,109,Nashville Predators,away,18,8476887,Shooter,,,,,8477992,4,5,3,3,6v5,FALSE,TRUE,5,6,8478010,8479542,8476453,8475167,8478416,,,8474679,8475158,8481704,8476887,8474600,8475197,,-82,-20,21.2,70.7,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
0.186579212546349,20230200010750,20232024,2023-10-10,2023020001,Shot On Goal,SHOT_ON_GOAL,poke,3,1092,108,3492,108,Nashville Predators,away,18,8481704,Shooter,,,,,8477992,4,5,3,3,6v5,FALSE,TRUE,5,6,8478010,8479542,8476453,8475167,8478416,,,8474679,8475158,8481704,8476887,8474600,8475197,,-86,-7,7.6,66.8,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010751,20232024,2023-10-10,2023020001,Stoppage,STOPPAGE,,3,1102,98,3502,98,,,,,,,,,,,4,5,3,3,5v6,FALSE,FALSE,5,6,8478010,8479542,8476453,8475167,8478416,,,8474679,8475158,8481704,8476887,8474600,8475197,,,,,,,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010752,20232024,2023-10-10,2023020001,Stoppage,STOPPAGE,,3,1102,98,3502,98,,,,,,,,,,,4,5,3,3,5v6,FALSE,FALSE,5,6,8478010,8479542,8476453,8475167,8478416,,,8474679,8475158,8481704,8476887,8474600,8475197,,,,,,,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010753,20232024,2023-10-10,2023020001,Change,CHANGE,,3,,,3502,98,Nashville Predators,,,,,,,,,,4,5,3,3,,,,,,8478010,8479542,8476453,8475167,8478416,,,8475158,8478438,8479996,8476887,8474600,8475197,,,,,,,,,,,,
,20230200010754,20232024,2023-10-10,2023020001,Faceoff,FACEOFF,,3,1102,98,3502,98,Nashville Predators,away,18,8475158,Winner,8478010,Loser,,,,4,5,3,3,6v5,FALSE,TRUE,5,6,8478010,8479542,8476453,8475167,8478416,,,8475158,8478438,8479996,8476887,8474600,8475197,,-69,-22,,,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
0.0333101972937584,20230200010755,20232024,2023-10-10,2023020001,Shot On Goal,SHOT_ON_GOAL,slap,3,1105,95,3505,95,Nashville Predators,away,18,8474600,Shooter,,,,,8477992,4,5,3,3,6v5,FALSE,TRUE,5,6,8478010,8479542,8476453,8475167,8478416,,,8475158,8478438,8479996,8476887,8474600,8475197,,-40,20,52.9,22.2,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010756,20232024,2023-10-10,2023020001,Stoppage,STOPPAGE,,3,1107,93,3507,93,,,,,,,,,,,4,5,3,3,5v6,FALSE,FALSE,5,6,8478010,8479542,8476453,8475167,8478416,,,8475158,8478438,8479996,8476887,8474600,8475197,,,,,,,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010757,20232024,2023-10-10,2023020001,Change,CHANGE,,3,,,3507,93,Tampa Bay Lightning,,,,,,,,,,4,5,3,3,,,,,,8474564,8476822,8478519,8475167,8478416,,,8475158,8478438,8479996,8476887,8474600,8475197,,,,,,,,,,,,
,20230200010758,20232024,2023-10-10,2023020001,Faceoff,FACEOFF,,3,1107,93,3507,93,Tampa Bay Lightning,home,14,8478519,Winner,8475158,Loser,,,,4,5,3,3,5v6,FALSE,FALSE,5,6,8474564,8476822,8478519,8475167,8478416,,,8475158,8478438,8479996,8476887,8474600,8475197,,-69,22,,,D,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010759,20232024,2023-10-10,2023020001,Stoppage,STOPPAGE,,3,1112,88,3512,88,,,,,,,,,,,4,5,3,3,5v6,FALSE,FALSE,5,6,8474564,8476822,8478519,8475167,8478416,,,8475158,8478438,8479996,8476887,8474600,8475197,,,,,,,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010760,20232024,2023-10-10,2023020001,Faceoff,FACEOFF,,3,1112,88,3512,88,Tampa Bay Lightning,home,14,8476822,Winner,8475158,Loser,,,,4,5,3,3,5v6,FALSE,FALSE,5,6,8474564,8476822,8478519,8475167,8478416,,,8475158,8478438,8479996,8476887,8474600,8475197,,-69,-22,,,D,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
0.0102211069315672,20230200010761,20232024,2023-10-10,2023020001,Missed Shot,MISSED_SHOT,snap,3,1121,79,3521,79,Nashville Predators,away,18,8474600,Shooter,,,,,8477992,4,5,3,3,6v5,FALSE,TRUE,5,6,8474564,8476822,8478519,8475167,8478416,,,8475158,8478438,8479996,8476887,8474600,8475197,,-41,26,54.6,28.4,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
0.0817458406090736,20230200010762,20232024,2023-10-10,2023020001,Missed Shot,MISSED_SHOT,wrist,3,1125,75,3525,75,Nashville Predators,away,18,8475158,Shooter,,,,,8477992,4,5,3,3,6v5,FALSE,TRUE,5,6,8474564,8476822,8478519,8475167,8478416,,,8475158,8478438,8479996,8476887,8474600,8475197,,-71,-16,24.1,41.6,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
0.0639599412679672,20230200010763,20232024,2023-10-10,2023020001,Missed Shot,MISSED_SHOT,snap,3,1134,66,3534,66,Nashville Predators,away,18,8475158,Shooter,,,,,8477992,4,5,3,3,6v5,FALSE,TRUE,5,6,8474564,8476822,8478519,8475167,8478416,,,8475158,8478438,8479996,8476887,8474600,8475197,,-69,-14,24.4,35,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
0.0309032145887613,20230200010764,20232024,2023-10-10,2023020001,Missed Shot,MISSED_SHOT,snap,3,1150,50,3550,50,Nashville Predators,away,18,8474600,Shooter,,,,,8477992,4,5,3,3,6v5,FALSE,TRUE,5,6,8474564,8476822,8478519,8475167,8478416,,,8475158,8478438,8479996,8476887,8474600,8475197,,-29,-38,71,32.3,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010765,20232024,2023-10-10,2023020001,Stoppage,STOPPAGE,,3,1164,36,3564,36,,,,,,,,,,,4,5,3,3,5v6,FALSE,FALSE,5,6,8474564,8476822,8478519,8475167,8478416,,,8475158,8478438,8479996,8476887,8474600,8475197,,,,,,,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010766,20232024,2023-10-10,2023020001,Change,CHANGE,,3,,,3564,36,Nashville Predators,,,,,,,,,,4,5,3,3,,,,,,8474564,8476822,8478519,8475167,8478416,,,8475158,8476925,8478438,8476887,8474600,8475197,,,,,,,,,,,,
,20230200010767,20232024,2023-10-10,2023020001,Change,CHANGE,,3,,,3564,36,Tampa Bay Lightning,,,,,,,,,,4,5,3,3,,,,,,8478010,8477426,8476453,8478178,8479410,,,8475158,8476925,8478438,8476887,8474600,8475197,,,,,,,,,,,,
,20230200010768,20232024,2023-10-10,2023020001,Faceoff,FACEOFF,,3,1164,36,3564,36,Tampa Bay Lightning,home,14,8477426,Winner,8476925,Loser,,,,4,5,3,3,5v6,FALSE,FALSE,5,6,8478010,8477426,8476453,8478178,8479410,,,8475158,8476925,8478438,8476887,8474600,8475197,,-69,22,,,D,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010769,20232024,2023-10-10,2023020001,Blocked Shot,BLOCKED_SHOT,,3,1174,26,3574,26,Nashville Predators,away,18,8477426,Shooter,8476925,Blocker,,,,4,5,3,3,6v5,FALSE,TRUE,5,6,8478010,8477426,8476453,8478178,8479410,,,8475158,8476925,8478438,8476887,8474600,8475197,,77,-16,,,D,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
0.0247511733323336,20230200010770,20232024,2023-10-10,2023020001,Shot On Goal,SHOT_ON_GOAL,slap,3,1188,12,3588,12,Nashville Predators,away,18,8478438,Shooter,,,,,8477992,4,5,3,3,6v5,FALSE,TRUE,5,6,8478010,8477426,8476453,8478178,8479410,,,8475158,8476925,8478438,8476887,8474600,8475197,,-40,-28,56.4,29.7,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
0.879211604595184,20230200010771,20232024,2023-10-10,2023020001,Goal,GOAL,wrist,3,1198,2,3598,2,Tampa Bay Lightning,home,14,8476453,Scorer,8477426,Assist,,Assist,,5,5,3,3,5v6,TRUE,FALSE,5,6,8478010,8477426,8476453,8478178,8479410,,,8475158,8476925,8478438,8476887,8474600,8475197,,61,4,28.3,8.1,O,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010772,20232024,2023-10-10,2023020001,Change,CHANGE,,3,,,3598,2,Nashville Predators,,,,,,,,,,5,5,3,3,,,,,,8478010,8477426,8476453,8478178,8479410,,,8481577,8481704,8482146,8478468,8478851,,,,,,,,,,,,,
,20230200010773,20232024,2023-10-10,2023020001,Change,CHANGE,,3,,,3598,2,Tampa Bay Lightning,,,,,,,,,,5,5,3,3,,,,,,8476822,8479591,8477839,8478178,8479410,,,8481577,8481704,8482146,8478468,8478851,,,,,,,,,,,,,
,20230200010774,20232024,2023-10-10,2023020001,Faceoff,FACEOFF,,3,1198,2,3598,2,Tampa Bay Lightning,home,14,8476822,Winner,8481704,Loser,,,,5,5,3,3,5v5,FALSE,FALSE,5,5,8476822,8479591,8477839,8478178,8479410,,,8481577,8481704,8482146,8478468,8478851,,,0,0,,,N,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010775,20232024,2023-10-10,2023020001,Change,CHANGE,,3,,,3600,0,Nashville Predators,,,,,,,,,,5,5,3,3,,,,,,8476822,8479591,8477839,8478178,8479410,,,,,,,,,,,,,,,,,,,,
,20230200010776,20232024,2023-10-10,2023020001,Change,CHANGE,,3,,,3600,0,Tampa Bay Lightning,,,,,,,,,,5,5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20230200010777,20232024,2023-10-10,2023020001,Period End,PERIOD_END,,3,1200,0,3600,0,,,,,,,,,,,5,5,3,3,5v5,FALSE,FALSE,5,5,,,,,,,,,,,,,,,,,,,,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200010778,20232024,2023-10-10,2023020001,Game End,GAME_END,,3,1200,0,3600,0,,,,,,,,,,,5,5,3,3,5v5,FALSE,FALSE,5,5,,,,,,,,,,,,,,,,,,,,Nashville Predators,NSH,18,Tampa Bay Lightning,TBL,14
,20230200020001,20232024,2023-10-10,2023020002,Period Start,PERIOD_START,,1,0,1200,0,3600,,,,,,,,,,,0,2,0,4,5v5,FALSE,FALSE,5,5,,,,,,,,,,,,,,,,,,,,Chicago Blackhawks,CHI,16,Pittsburgh Penguins,PIT,5
,20230200020002,20232024,2023-10-10,2023020002,Change,CHANGE,,1,,,0,3600,Chicago Blackhawks,,,,,,,,,,0,2,0,4,,,,,,,,,,,,,8477987,8484144,8475791,8477495,8481568,,,,,,,,,,,,,
,20230200020003,20232024,2023-10-10,2023020002,Change,CHANGE,,1,,,0,3600,Pittsburgh Penguins,,,,,,,,,,0,2,0,4,,,,,,8471675,8477404,8475810,8471724,8477435,,,8477987,8484144,8475791,8477495,8481568,,,,,,,,,,,,,
,20230200020004,20232024,2023-10-10,2023020002,Faceoff,FACEOFF,,1,0,1200,0,3600,Pittsburgh Penguins,home,5,8471675,Winner,8484144,Loser,,,,0,2,0,4,5v5,FALSE,FALSE,5,5,8471675,8477404,8475810,8471724,8477435,,,8477987,8484144,8475791,8477495,8481568,,,0,0,,,N,Chicago Blackhawks,CHI,16,Pittsburgh Penguins,PIT,5
,20230200020005,20232024,2023-10-10,2023020002,Hit,HIT,,1,35,1165,35,3565,Pittsburgh Penguins,home,5,8477404,Hitter,8477495,Hittee,,,,0,2,0,4,5v5,FALSE,FALSE,5,5,8471675,8477404,8475810,8471724,8477435,,,8477987,8484144,8475791,8477495,8481568,,,75,-40,,,O,Chicago Blackhawks,CHI,16,Pittsburgh Penguins,PIT,5
,20230200020006,20232024,2023-10-10,2023020002,Change,CHANGE,,1,,,35,3565,Chicago Blackhawks,,,,,,,,,,0,2,0,4,,,,,,8471675,8477404,8475810,8471724,8477435,,,8477987,8484144,8475791,8476473,8483466,,,,,,,,,,,,,
0.00106015743222088,20230200020007,20232024,2023-10-10,2023020002,Shot On Goal,SHOT_ON_GOAL,backhand,1,40,1160,40,3560,Pittsburgh Penguins,home,5,8475810,Shooter,,,,,8475852,0,2,0,4,5v5,FALSE,FALSE,5,5,8471675,8477404,8475810,8471724,8477435,,,8477987,8484144,8475791,8476473,8483466,,,-51,-22,141.7,8.9,D,Chicago Blackhawks,CHI,16,Pittsburgh Penguins,PIT,5
,20230200020008,20232024,2023-10-10,2023020002,Change,CHANGE,,1,,,43,3557,Chicago Blackhawks,,,,,,,,,,0,2,0,4,,,,,,8471675,8477404,8475810,8471724,8477435,,,8477987,8475791,8482117,8476473,8483466,,,,,,,,,,,,,
,20230200020009,20232024,2023-10-10,2023020002,Change,CHANGE,,1,,,43,3557,Pittsburgh Penguins,,,,,,,,,,0,2,0,4,,,,,,8477404,8475810,8471724,8474578,8477969,,,8477987,8475791,8482117,8476473,8483466,,,,,,,,,,,,,
,20230200020010,20232024,2023-10-10,2023020002,Change,CHANGE,,1,,,45,3555,Chicago Blackhawks,,,,,,,,,,0,2,0,4,,,,,,8477404,8475810,8471724,8474578,8477969,,,8475791,8482117,8479390,8476473,8483466,,,,,,,,,,,,,
,20230200020011,20232024,2023-10-10,2023020002,Change,CHANGE,,1,,,45,3555,Pittsburgh Penguins,,,,,,,,,,0,2,0,4,,,,,,8471215,8475191,8475810,8474578,8477969,,,8475791,8482117,8479390,8476473,8483466,,,,,,,,,,,,,
,20230200020012,20232024,2023-10-10,2023020002,Change,CHANGE,,1,,,47,3553,Chicago Blackhawks,,,,,,,,,,0,2,0,4,,,,,,8471215,8475191,8475810,8474578,8477969,,,8474870,8482117,8479390,8476473,8483466,,,,,,,,,,,,,
,20230200020013,20232024,2023-10-10,2023020002,Change,CHANGE,,1,,,47,3553,Pittsburgh Penguins,,,,,,,,,,0,2,0,4,,,,,,8471215,8475191,8476483,8474578,8477969,,,8474870,8482117,8479390,8476473,8483466,,,,,,,,,,,,,
0.1438297778368,20230200020014,20232024,2023-10-10,2023020002,Shot On Goal,SHOT_ON_GOAL,wrist,1,59,1141,59,3541,Chicago Blackhawks,away,16,8483466,Shooter,,,,,8477465,0,2,0,4,5v5,FALSE,FALSE,5,5,8471215,8475191,8476483,8474578,8477969,,,8474870,8482117,8479390,8476473,8483466,,,-55,-35,48.8,45.8,O,Chicago Blackhawks,CHI,16,Pittsburgh Penguins,PIT,5
,20230200020015,20232024,2023-10-10,2023020002,Stoppage,STOPPAGE,,1,62,1138,62,3538,,,,,,,,,,,0,2,0,4,5v5,FALSE,FALSE,5,5,8471215,8475191,8476483,8474578,8477969,,,8474870,8482117,8479390,8476473,8483466,,,,,,,,Chicago Blackhawks,CHI,16,Pittsburgh Penguins,PIT,5
,20230200020016,20232024,2023-10-10,2023020002,Change,CHANGE,,1,,,62,3538,Pittsburgh Penguins,,,,,,,,,,0,2,0,4,,,,,,8470604,8478569,8476442,8474578,8477969,,,8474870,8482117,8479390,8476473,8483466,,,,,,,,,,,,,
,20230200020017,20232024,2023-10-10,2023020002,Faceoff,FACEOFF,,1,62,1138,62,3538,Pittsburgh Penguins,home,5,8478569,Winner,8482117,Loser,,,,0,2,0,4,5v5,FALSE,FALSE,5,5,8470604,8478569,8476442,8474578,8477969,,,8474870,8482117,8479390,8476473,8483466,,,-69,-22,,,D,Chicago Blackhawks,CHI,16,Pittsburgh Penguins,PIT,5
0.0844099447131157,20230200020018,20232024,2023-10-10,2023020002,Shot On Goal,SHOT_ON_GOAL,wrist,1,81,1119,81,3519,Pittsburgh Penguins,home,5,8478569,Shooter,,,,,8475852,0,2,0,4,5v5,FALSE,FALSE,5,5,8470604,8478569,8476442,8474578,8477969,,,8474870,8482117,8479390,8476473,8483466,,,75,21,25.2,56.3,O,Chicago Blackhawks,CHI,16,Pittsburgh Penguins,PIT,5
